"id","attr_time","attr_azimuth","attr_pitch","attr_roll"
"556","1518810934711","291.984","-0.326433","0.631366"
"557","1518810934721","291.984","-0.326555","0.632415"
"558","1518810934731","291.984","-0.32658","0.6334"
"559","1518810934741","291.984","-0.326609","0.633972"
"560","1518810934752","291.984","-0.326609","0.633972"
"561","1518810934763","291.984","-0.326609","0.633972"
"562","1518810934775","291.984","-0.326231","0.633303"
"563","1518810934784","291.984","-0.325633","0.632346"
"564","1518810934793","291.984","-0.325004","0.63123"
"565","1518810934804","291.984","-0.324153","0.629827"
"566","1518810934814","291.984","-0.323716","0.628426"
"567","1518810934824","291.984","-0.323374","0.627089"
"568","1518810934834","291.984","-0.323189","0.626135"
"569","1518810934844","291.984","-0.323098","0.625244"
"570","1518810934854","291.984","-0.323098","0.625244"
"571","1518810934864","291.984","-0.323098","0.625244"
"572","1518810934874","291.984","-0.323098","0.625244"
"573","1518810934884","291.984","-0.323253","0.62604"
"574","1518810934895","291.984","-0.323374","0.627089"
"575","1518810934903","291.984","-0.323557","0.628457"
"576","1518810934914","291.984","-0.323994","0.629858"
"577","1518810934924","291.984","-0.324303","0.631449"
"578","1518810934939","291.984","-0.324709","0.63269"
"579","1518810934949","291.984","-0.325244","0.633742"
"580","1518810934957","291.984","-0.325747","0.634635"
"581","1518810934963","291.984","-0.326284","0.635274"
"582","1518810934972","291.984","-0.326284","0.635274"
"583","1518810934983","291.984","-0.326284","0.635274"
"584","1518810934993","291.984","-0.326284","0.635274"
"585","1518810935004","291.984","-0.326284","0.635274"
"586","1518810935015","291.984","-0.325842","0.634699"
"587","1518810935023","291.984","-0.325115","0.633932"
"588","1518810935033","291.984","-0.324358","0.633006"
"589","1518810935044","291.984","-0.323442","0.632112"
"590","1518810935054","291.984","-0.322651","0.63144"
"591","1518810935063","291.984","-0.321988","0.630578"
"592","1518810935076","291.984","-0.321454","0.629526"
"593","1518810935084","291.984","-0.321204","0.628666"
"594","1518810935094","291.984","-0.321081","0.62803"
"595","1518810935104","291.984","-0.321081","0.62803"
"596","1518810935114","291.984","-0.321081","0.62803"
"597","1518810935125","291.984","-0.321081","0.62803"
"598","1518810935134","291.984","-0.321081","0.62803"
"599","1518810935144","291.984","-0.321081","0.62803"
"600","1518810935154","291.984","-0.321427","0.62854"
"601","1518810935163","291.984","-0.321427","0.62854"
"602","1518810935175","291.984","-0.321769","0.629877"
"603","1518810935184","291.984","-0.321665","0.631466"
"604","1518810935194","291.984","-0.321656","0.633118"
"605","1518810935204","291.984","-0.321233","0.634769"
"606","1518810935216","291.984","-0.320557","0.636386"
"607","1518810935221","291.984","-0.319978","0.637654"
"608","1518810935232","291.984","-0.31952","0.639972"
"609","1518810935241","291.984","-0.319184","0.643339"
"610","1518810935252","291.984","-0.318942","0.64677"
"611","1518810935261","291.983","-0.318821","0.644896"
"612","1518810935270","291.981","-0.318793","0.642675"
"613","1518810935281","291.981","-0.318894","0.641089"
"614","1518810935292","291.98","-0.319757","0.639602"
"615","1518810935301","291.979","-0.319085","0.639568"
"616","1518810935313","291.979","-0.319773","0.641004"
"617","1518810935321","291.977","-0.320556","0.64168"
"618","1518810935330","291.976","-0.3209","0.641779"
"619","1518810935341","291.976","-0.321146","0.642641"
"620","1518810935351","291.975","-0.323014","0.643353"
"621","1518810935360","291.975","-0.323704","0.644787"
"622","1518810935371","291.975","-0.323704","0.644787"
"623","1518810935385","291.975","-0.323704","0.644787"
"624","1518810935430","291.975","-0.324243","0.645012"
"625","1518810935430","291.975","-0.324877","0.645302"
"626","1518810935430","291.975","-0.325416","0.645527"
"627","1518810935430","291.975","-0.325416","0.645527"
"628","1518810935451","291.975","-0.325989","0.645499"
"629","1518810935451","291.975","-0.326625","0.645375"
"630","1518810935451","291.975","-0.326625","0.645375"
"631","1518810935476","291.975","-0.326625","0.645375"
"632","1518810935476","291.975","-0.326625","0.645375"
"633","1518810935480","291.975","-0.325832","0.645116"
"634","1518810935491","291.975","-0.324816","0.644984"
"635","1518810935499","291.975","-0.32345","0.644753"
"636","1518810935510","291.975","-0.321703","0.64468"
"637","1518810935519","291.975","-0.319765","0.644478"
"638","1518810935530","291.975","-0.317763","0.644371"
"639","1518810935539","291.975","-0.315951","0.644394"
"640","1518810935550","291.975","-0.314489","0.644513"
"641","1518810935559","291.975","-0.313344","0.64457"
"642","1518810935572","291.975","-0.312644","0.644788"
"643","1518810935579","291.975","-0.312644","0.644788"
"644","1518810935590","291.975","-0.312644","0.644788"
"645","1518810935599","291.975","-0.312644","0.644788"
"646","1518810935611","291.975","-0.312644","0.644788"
"647","1518810935620","291.975","-0.312644","0.644788"
"648","1518810935630","291.975","-0.312644","0.644788"
"649","1518810935639","291.975","-0.312644","0.644788"
"650","1518810935650","291.975","-0.312644","0.644788"
"651","1518810935661","291.975","-0.312644","0.644788"
"652","1518810935671","291.975","-0.312644","0.644788"
"653","1518810935680","291.975","-0.312297","0.644278"
"654","1518810935690","291.975","-0.311475","0.643447"
"655","1518810935703","291.975","-0.310464","0.642488"
"656","1518810935710","291.975","-0.309229","0.641654"
"657","1518810935720","291.975","-0.30793","0.640916"
"658","1518810935731","291.975","-0.306313","0.640239"
"659","1518810935740","291.975","-0.305107","0.639978"
"660","1518810935750","291.975","-0.304155","0.63975"
"661","1518810935759","291.975","-0.303583","0.639779"
"662","1518810935771","291.975","-0.303583","0.639779"
"663","1518810935779","291.975","-0.303583","0.639779"
"664","1518810935791","291.975","-0.303583","0.639779"
"665","1518810935799","291.975","-0.303583","0.639779"
"666","1518810935810","291.975","-0.303583","0.639779"
"667","1518810935822","291.975","-0.303583","0.639779"
"668","1518810935830","291.975","-0.303583","0.639779"
"669","1518810935840","291.975","-0.303583","0.639779"
"670","1518810935850","291.975","-0.303583","0.639779"
"671","1518810935859","291.975","-0.303583","0.639779"
"672","1518810935871","291.975","-0.303077","0.639299"
"673","1518810935880","291.975","-0.302096","0.638499"
"674","1518810935891","291.975","-0.30083","0.637506"
"675","1518810935899","291.975","-0.299629","0.636419"
"676","1518810935910","291.975","-0.298617","0.63546"
"677","1518810935920","291.975","-0.297987","0.634344"
"678","1518810935930","291.975","-0.297517","0.633197"
"679","1518810935940","291.975","-0.297332","0.632243"
"680","1518810935950","291.975","-0.297272","0.631511"
"681","1518810935960","291.975","-0.297372","0.630749"
"682","1518810935971","291.975","-0.297372","0.630749"
"683","1518810935979","291.975","-0.297372","0.630749"
"684","1518810935990","291.975","-0.297372","0.630749"
"685","1518810935999","291.975","-0.297372","0.630749"
"686","1518810936010","291.975","-0.297942","0.631134"
"687","1518810936020","291.975","-0.298576","0.631423"
"688","1518810936031","291.975","-0.29921","0.631712"
"689","1518810936039","291.975","-0.299939","0.632066"
"690","1518810936050","291.975","-0.300509","0.632451"
"691","1518810936059","291.975","-0.301079","0.632835"
"692","1518810936071","291.975","-0.301079","0.632835"
"693","1518810936079","291.975","-0.301079","0.632835"
"694","1518810936090","291.975","-0.301079","0.632835"
"695","1518810936098","291.975","-0.300258","0.632004"
"696","1518810936110","291.975","-0.29912","0.630822"
"697","1518810936119","291.975","-0.297762","0.629352"
"698","1518810936129","291.975","-0.296277","0.627659"
"699","1518810936138","291.975","-0.294698","0.625903"
"700","1518810936150","291.975","-0.293085","0.6244"
"701","1518810936158","291.975","-0.291981","0.622964"
"702","1518810936169","291.975","-0.291288","0.621942"
"703","1518810936178","291.975","-0.290846","0.621368"
"704","1518810936189","291.975","-0.290846","0.621368"
"705","1518810936198","291.975","-0.290846","0.621368"
"706","1518810936210","291.975","-0.290846","0.621368"
"707","1518810936218","291.975","-0.290846","0.621368"
"708","1518810936229","291.975","-0.290846","0.621368"
"709","1518810936238","291.975","-0.290846","0.621368"
"710","1518810936249","291.975","-0.291449","0.621498"
"711","1518810936258","291.975","-0.292117","0.621534"
"712","1518810936270","291.975","-0.292786","0.621156"
"713","1518810936278","291.975","-0.293422","0.621033"
"714","1518810936289","291.975","-0.294092","0.620655"
"715","1518810936298","291.975","-0.294092","0.620655"
"716","1518810936309","291.975","-0.294092","0.620655"
"717","1518810936318","291.975","-0.294092","0.620655"
"718","1518810936330","291.975","-0.293714","0.619986"
"719","1518810936338","291.975","-0.293052","0.619124"
"720","1518810936349","291.975","-0.292261","0.618452"
"721","1518810936358","291.975","-0.291501","0.617939"
"722","1518810936369","291.975","-0.2909","0.617395"
"723","1518810936378","291.975","-0.2909","0.617395"
"724","1518810936390","291.975","-0.2909","0.617395"
"725","1518810936398","291.975","-0.2909","0.617395"
"726","1518810936409","291.975","-0.2909","0.617395"
"727","1518810936419","291.975","-0.2909","0.617395"
"728","1518810936430","291.975","-0.2909","0.617395"
"729","1518810936439","291.975","-0.2909","0.617395"
"730","1518810936450","291.975","-0.291408","0.617462"
"731","1518810936459","291.975","-0.292076","0.617497"
"732","1518810936470","291.975","-0.292871","0.617343"
"733","1518810936479","291.975","-0.293669","0.616775"
"734","1518810936490","291.975","-0.294497","0.616367"
"735","1518810936499","291.975","-0.295326","0.615958"
"736","1518810936511","291.975","-0.295996","0.61558"
"737","1518810936519","291.975","-0.295996","0.61558"
"738","1518810936530","291.975","-0.295996","0.61558"
"739","1518810936539","291.975","-0.295996","0.61558"
"740","1518810936549","291.975","-0.295233","0.615481"
"741","1518810936559","291.975","-0.29444","0.615222"
"742","1518810936570","291.975","-0.293139","0.614897"
"743","1518810936579","291.975","-0.291871","0.614318"
"744","1518810936590","291.975","-0.290601","0.614152"
"745","1518810936598","291.975","-0.289394","0.61389"
"746","1518810936610","291.975","-0.288601","0.613631"
"747","1518810936619","291.975","-0.288601","0.613631"
"748","1518810936631","291.975","-0.288601","0.613631"
"749","1518810936639","291.975","-0.288601","0.613631"
"750","1518810936650","291.975","-0.288601","0.613631"
"751","1518810936659","291.975","-0.288601","0.613631"
"752","1518810936671","291.975","-0.288601","0.613631"
"753","1518810936682","291.975","-0.288601","0.613631"
"754","1518810936692","291.975","-0.288601","0.613631"
"755","1518810936698","291.975","-0.289109","0.613698"
"756","1518810936711","291.975","-0.289838","0.614052"
"757","1518810936723","291.975","-0.290629","0.614724"
"758","1518810936730","291.975","-0.291354","0.615904"
"759","1518810936740","291.975","-0.291981","0.617433"
"760","1518810936751","291.975","-0.292066","0.61915"
"761","1518810936760","291.975","-0.292057","0.620803"
"762","1518810936774","291.975","-0.291827","0.622168"
"763","1518810936781","291.975","-0.291122","0.623213"
"764","1518810936804","291.975","-0.289944","0.623524"
"765","1518810936804","291.975","-0.287909","0.623671"
"766","1518810936813","291.975","-0.285369","0.623339"
"767","1518810936820","291.975","-0.282545","0.622402"
"768","1518810936831","291.975","-0.27985","0.621274"
"769","1518810936840","291.975","-0.277188","0.619892"
"770","1518810936850","291.975","-0.274875","0.618607"
"771","1518810936859","291.975","-0.273006","0.617485"
"772","1518810936870","291.975","-0.271804","0.616398"
"773","1518810936879","291.975","-0.270983","0.615567"
"774","1518810936890","291.975","-0.270983","0.615567"
"775","1518810936898","291.975","-0.270983","0.615567"
"776","1518810936911","291.975","-0.270983","0.615567"
"777","1518810936920","291.975","-0.270983","0.615567"
"778","1518810936931","291.975","-0.271327","0.61649"
"779","1518810936942","291.975","-0.271892","0.617701"
"780","1518810936952","291.975","-0.272394","0.619007"
"781","1518810936961","291.975","-0.272353","0.620501"
"782","1518810936973","291.975","-0.272028","0.621802"
"783","1518810936979","291.975","-0.271608","0.623039"
"784","1518810936991","291.975","-0.271093","0.624212"
"785","1518810936999","291.975","-0.270421","0.625003"
"786","1518810937009","291.975","-0.26902","0.62544"
"787","1518810937020","291.975","-0.267526","0.6254"
"788","1518810937031","291.975","-0.266035","0.624946"
"789","1518810937041","291.975","-0.264736","0.624208"
"790","1518810937053","291.975","-0.263312","0.623247"
"791","1518810937060","291.975","-0.262015","0.622095"
"792","1518810937075","291.975","-0.261006","0.620723"
"793","1518810937080","291.975","-0.26041","0.619352"
"794","1518810937090","291.975","-0.260227","0.617985"
"795","1518810937102","291.975","-0.260234","0.616745"
"796","1518810937114","291.975","-0.260431","0.615634"
"797","1518810937121","291.975","-0.260879","0.614969"
"798","1518810937131","291.975","-0.260879","0.614969"
"799","1518810937141","291.975","-0.261577","0.615164"
"800","1518810937152","291.975","-0.262273","0.615772"
"801","1518810937160","291.975","-0.262777","0.616664"
"802","1518810937173","291.975","-0.263055","0.618096"
"803","1518810937180","291.975","-0.263079","0.619495"
"804","1518810937191","291.975","-0.262974","0.621083"
"805","1518810937205","291.975","-0.262744","0.622449"
"806","1518810937212","291.975","-0.262293","0.623526"
"807","1518810937221","291.975","-0.261718","0.623968"
"808","1518810937231","291.975","-0.260923","0.624123"
"809","1518810937240","291.975","-0.259845","0.623672"
"810","1518810937251","291.975","-0.258705","0.622902"
"811","1518810937260","291.975","-0.257853","0.621912"
"812","1518810937272","291.975","-0.256905","0.620858"
"813","1518810937280","291.975","-0.255927","0.619645"
"814","1518810937292","291.975","-0.255202","0.618465"
"815","1518810937305","291.975","-0.254796","0.617223"
"816","1518810937310","291.975","-0.254644","0.616014"
"817","1518810937320","291.975","-0.254649","0.615188"
"818","1518810937331","291.975","-0.254843","0.61449"
"819","1518810937340","291.975","-0.255228","0.61392"
"820","1518810937353","291.975","-0.255228","0.61392"
"821","1518810937360","291.975","-0.255575","0.61443"
"822","1518810937371","291.975","-0.255919","0.615354"
"823","1518810937380","291.975","-0.25623","0.616532"
"824","1518810937391","291.975","-0.256223","0.617771"
"825","1518810937400","291.975","-0.256152","0.619106"
